"",SlogP_VSA12,NumValenceElectrons,NHOHCount,Chi2n,Chi1v,MaxPartialCharge,MolWt,TPSA,Chi3v,NumAromaticCarbocycles,fr_ether,MinPartialCharge,VSA_EState3,MaxEStateIndex,fr_NH0,MolLogP,NumAromaticRings,NumHAcceptors,Chi0n,VSA_EState1,NumRotatableBonds,fr_bicyclic,RingCount,FractionCSP3,fr_C_O_noCOO,EState_VSA8,SMR_VSA3,NumHeteroatoms,SlogP_VSA4,NumAliphaticRings,SMR_VSA4,VSA_EState2,VSA_EState4,EState_VSA9,SlogP_VSA6,SlogP_VSA3,EState_VSA4,fr_C_O,fr_halogen,SMR_VSA5,SlogP_VSA5,MinAbsEStateIndex,EState_VSA6,VSA_EState5,SlogP_VSA2,VSA_EState7,FpDensityMorgan3,SMR_VSA9,VSA_EState8,EState_VSA2,PEOE_VSA2,EState_VSA10,PEOE_VSA7,MinEStateIndex,qed,Ipc,EState_VSA5,PEOE_VSA6,PEOE_VSA9,SMR_VSA10,EState_VSA3,PEOE_VSA1,PEOE_VSA14,PEOE_VSA3,EState_VSA1,FpDensityMorgan2,SMR_VSA1,SMR_VSA6,EState_VSA7,BalabanJ,BertzCT,Kappa2,Kappa3,PEOE_VSA10,FpDensityMorgan1,PEOE_VSA8,SlogP_VSA10,SlogP_VSA1,VSA_EState6,HallKierAlpha,Kappa1,SMR_VSA7
sample_130,0.0,42,3,1.5588157251005401,2.339632201534418,0.13795820172316436,109.12799999999999,46.25,0.9367546231628311,1,0,-0.5057961642180998,8.79425925925926,8.79425925925926,0,0.9743999999999999,1,2,4.3339649414480865,0.0,0,0,1,0.0,0,0.0,0.0,2,0.0,0,0.0,0.0,5.693425925925927,10.84019487200289,24.26546827384644,0.0,0.0,0,0,0.0,0.0,0.14583333333333348,24.26546827384644,0.14583333333333348,5.106527394840706,0.0,2.25,5.749511833283905,0.0,5.749511833283905,0.0,0.0,12.13273413692322,0.14583333333333348,0.3849667558355937,72.49526582754562,0.0,12.13273413692322,5.687386274683562,5.687386274683562,5.687386274683562,10.84019487200289,0.0,0.0,0.0,1.875,5.106527394840706,5.733667477162185,0.0,3.134861511345448,164.63833891467198,1.7381205361963379,0.7293748574130688,5.749511833283905,1.25,0.0,5.687386274683562,5.733667477162185,6.699814814814815,-1.1800000000000002,4.966627565982405,24.26546827384644
sample_131,0.0,72,2,2.76981091370352,4.39920146434029,0.06061702648453686,181.235,43.7,1.8611765356188867,1,0,-0.3945362592337094,17.602641723356008,8.801320861678004,1,0.47759999999999986,1,3,7.556819257194195,0.0,5,0,1,0.4,0,0.0,0.0,3,0.0,0,0.0,1.9444444444444444,1.032962962962963,10.213054789681411,30.33183534230805,0.0,5.687386274683562,0,0,0.0,0.0,0.106045918367347,0.0,0.0,36.5163315305324,0.0,1.9230769230769231,0.0,1.3322770219198794,13.213763929025836,0.0,0.0,12.13273413692322,0.106045918367347,0.6939862986310267,1077.26943901474,0.0,18.19910120538483,13.213763929025836,5.687386274683562,13.08951281182515,15.11296452053189,0.0,0.0,0.0,1.4615384615384615,10.213054789681411,31.203186471701464,35.23174507315853,2.6389166230335177,219.62617188863905,5.562429802659069,3.046951543680103,0.0,0.9230769230769231,18.776899086508713,5.687386274683562,4.899909730850478,9.75434051398337,-1.06,10.023752093802344,30.33183534230805
sample_132,0.0,40,0,0.9561724408530001,2.1009536313038994,0.3296277829557422,100.11699999999999,26.3,0.4532631323962854,0,1,-0.46284039207159905,0.0,10.071527777777778,0,0.7354999999999999,0,2,4.3080604124904465,4.434027777777778,2,0,0,0.4,1,11.315798637398547,0.0,2,0.0,0,0.0,10.071527777777778,0.0,0.0,12.654955790432378,9.53140013787187,6.076020106833881,1,0,6.923737199690624,6.923737199690624,0.35879629629629606,6.923737199690624,-0.35879629629629606,12.576187252464766,1.1423611111111112,2.7142857142857144,0.0,5.3775462962962965,5.969305287951849,0.0,4.794537184071822,6.923737199690624,-0.35879629629629606,0.3775448287483148,31.916635235956914,0.0,6.578935683598497,6.606881964512918,5.969305287951849,6.606881964512918,4.736862953800049,5.969305287951849,4.794537184071822,0.0,2.5714285714285716,9.53140013787187,6.606881964512918,0.0,3.172899533850818,76.14933958998697,3.401938579654511,3.0288906629955825,0.0,2.0,6.076020106833881,0.0,0.0,0.0,-0.79,6.210000000000001,12.654955790432378
sample_133,0.0,52,1,1.773507564579371,2.6337291722159875,0.2691949560161654,139.10999999999999,63.370000000000005,1.0605277538042814,1,0,-0.5079581647909615,18.7519992441421,10.036148904006048,1,1.3003999999999998,1,3,5.020324848686146,0.0,1,0,1,0.0,0,0.0,0.0,4,10.114318268765572,0,0.0,9.521704459561603,-0.015925925925925455,5.106527394840706,24.26546827384644,0.0,0.0,0,0,0.0,0.0,0.015925925925925455,0.0,0.032962962962963305,10.029838443658377,0.0,2.2,5.749511833283905,0.0,11.436898107967467,10.114318268765572,10.114318268765572,12.13273413692322,-0.5144444444444445,0.47072821158342537,180.91251467537336,24.26546827384644,0.0,4.923311048817671,5.687386274683562,0.0,5.106527394840706,0.0,0.0,4.923311048817671,1.8,10.029838443658377,0.0,0.0,3.003400684579818,241.67477087439332,2.344994095834573,1.2226169416633605,5.749511833283905,1.3,12.13273413692322,5.687386274683562,0.0,5.042592592592593,-1.58,6.538764845605701,34.37978654261201
sample_134,0.0,42,2,1.4778288026594286,2.384290400272939,0.060157849511290176,109.12799999999997,32.26,0.9028885132222203,1,0,-0.2910970895879712,8.287592592592592,8.287592592592592,0,1.4876999999999998,1,2,4.3339649414480865,0.0,1,0,1,0.0,0,0.0,0.0,2,0.0,0,0.0,0.0,2.742222222222222,5.20725302477729,30.33183534230805,0.0,0.0,0,0,0.0,0.0,0.7152777777777779,12.13273413692322,0.0,5.20725302477729,0.0,2.125,0.0,0.0,0.0,10.687349622898491,0.0,12.13273413692322,0.7152777777777779,0.535273155757631,91.36757727918736,0.0,18.19910120538483,5.687386274683562,5.687386274683562,5.687386274683562,0.0,0.0,0.0,0.0,1.75,5.20725302477729,5.480096598121202,23.67919780350603,2.8320858350070908,149.87452390041133,2.3289174062976996,0.9782341357433744,0.0,1.125,0.0,5.687386274683562,5.480096598121202,9.136851851851851,-1.02,5.1232664756447,30.33183534230805
sample_135,0.0,52,5,1.6151677282420076,2.304340371793938,0.3205079032307336,132.119,106.41000000000001,0.7382950735896462,0,0,-0.48007541965947526,8.098101851851851,9.993055555555555,0,-1.7263000000000002,0,3,4.702867765183109,0.0,3,0,0,0.5,1,5.733667477162185,0.0,5,0.0,0,11.46733495432437,19.895046296296297,9.565925925925926,10.84019487200289,0.0,9.589074368143644,0.0,2,0,12.462662452073971,6.4208216229260096,0.3101851851851851,0.0,-1.9178703703703692,23.02485324129202,-0.3101851851851851,2.111111111111111,0.0,0.0,6.4208216229260096,9.589074368143644,9.589074368143644,0.0,-1.2140740740740734,0.4239394773771117,60.47184355343589,0.0,0.0,6.4208216229260096,11.876485017303356,0.0,16.573862349165076,5.969305287951849,0.0,17.918325846451317,2.0,14.69560176298435,0.0,0.0,3.6324321519398444,133.77443751081734,3.032306526953668,3.479710144927536,6.041840829147961,1.5555555555555556,0.0,0.0,11.46733495432437,-1.1643518518518523,-1.1,7.8999999999999995,0.0
sample_136,0.0,178,7,7.601218129882768,9.99881597892019,0.1882658561787514,457.4320000000001,202.32,5.431494058773282,1,4,-0.3935665150995826,79.05525356967499,10.253328884035504,1,-3.108019999999997,1,12,16.86251979526223,21.59235497971106,7,0,3,0.65,0,0.0,0.0,12,11.33111286753076,2,0.0,0.0,0.48660209297610124,18.947451815200196,30.33183534230805,18.947451815200196,0.0,0,0,67.51575094840514,11.6674178794453,0.48660209297610124,30.33183534230805,0.0,110.37124025356763,-16.47644309455915,1.96875,6.069221312792274,-1.1396137696114104,0.0,0.0,41.00758331862342,5.563451491696996,-1.7016049382716052,0.21751778620947723,12121197.595769433,0.0,30.33183534230805,19.28298524181811,0.0,5.563451491696996,54.693143579085124,0.0,0.0,80.72951487743097,1.375,54.693143579085124,13.213763929025836,6.069221312792274,1.6549374848621088,759.6629378441627,10.926355847078131,5.251706120285141,48.83173110198641,0.8125,0.0,0.0,0.0,10.315179555141746,-1.73,24.90347401250815,35.89528683400505
sample_137,0.0,50,0,1.3938468501173518,3.068914100752347,0.06997929385611126,118.176,18.46,0.7802567583920093,0,2,-0.379346718645991,0.0,5.010555555555555,0,1.0594000000000001,0,2,5.644923705673916,10.02111111111111,5,0,0,1.0,0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,9.473725907600098,0.0,9.473725907600098,26.427527858051672,0,0,13.847474399381248,13.847474399381248,0.7265277777777778,0.0,0.0,26.427527858051672,0.0,1.5,0.0,6.978888888888889,0.0,0.0,0.0,13.847474399381248,0.7265277777777778,0.5024136978092385,61.499612265106904,0.0,0.0,13.213763929025836,0.0,0.0,9.473725907600098,0.0,0.0,0.0,1.25,9.473725907600098,26.427527858051672,13.847474399381248,2.53006045688352,31.509775004326936,6.92,5.92,0.0,0.875,13.213763929025836,0.0,0.0,0.0,-0.08,7.919999999999998,0.0
sample_138,0.0,44,1,1.8289524573088634,2.7245638646895842,0.11241887425916806,119.127,41.57,1.232236787740549,1,0,-0.2575461374808697,10.19787037037037,3.813148148148148,2,0.9578999999999998,2,2,4.70382826775842,0.0,0,1,2,0.0,0,15.410748712256943,15.410748712256943,3,0.0,0,0.0,0.0,1.8981481481481486,0.0,24.26546827384644,0.0,11.033401435232523,0,0,0.0,0.0,0.9143518518518521,0.0,0.0,15.410748712256943,0.0,3.0,0.0,0.0,0.0,5.098681808301038,0.0,12.13273413692322,0.9143518518518521,0.5607362152362961,254.268989977729,0.0,17.34611923257809,5.516700717616262,11.033401435232523,0.0,0.0,0.0,0.0,0.0,2.111111111111111,0.0,0.0,24.26546827384644,2.9546597902851044,282.28075871425636,1.5485255109446883,0.5791350922436025,5.516700717616262,1.2222222222222223,0.0,0.0,0.0,7.737314814814815,-1.38,4.494241633066143,24.26546827384644
sample_139,0.0,42,3,1.5915322230804947,2.3336491373907102,0.11522676312677685,109.12799999999999,46.25,0.8930881343562787,1,0,-0.5079643210254035,8.70111111111111,8.70111111111111,0,0.9743999999999999,1,2,4.3339649414480865,0.0,0,0,1,0.0,0,0.0,0.0,2,0.0,0,0.0,0.0,5.984814814814815,10.84019487200289,24.26546827384644,0.0,0.0,0,0,0.0,0.0,0.2492592592592595,24.26546827384644,0.2492592592592595,5.106527394840706,0.0,2.0,5.749511833283905,0.0,5.749511833283905,0.0,0.0,24.26546827384644,0.2492592592592595,0.3849667558355937,70.79892376087899,0.0,0.0,0.0,5.687386274683562,5.687386274683562,10.84019487200289,0.0,0.0,0.0,1.625,5.106527394840706,5.733667477162185,0.0,3.0324555320336755,147.38833891467198,1.7381205361963379,0.9041418956093399,5.749511833283905,1.125,5.687386274683562,5.687386274683562,5.733667477162185,6.398148148148148,-1.1800000000000002,4.966627565982405,24.26546827384644
sample_140,0.0,48,1,1.7210463320569866,2.4592760413891077,0.3275410019684895,126.115,54.86,0.9999945096782269,0,0,-0.3036660541119725,0.0,10.54722222222222,1,-0.9264000000000001,1,3,4.918410714806935,1.2930555555555556,0,0,1,0.2,0,4.9839785209472085,9.551078168738563,4,0.0,0,7.04767198267719,23.01111111111111,-0.7494444444444439,0.0,21.852285008218328,7.04767198267719,0.0,0,0,0.0,0.0,0.3628703703703702,7.04767198267719,0.0,9.551078168738563,1.417824074074074,2.6666666666666665,0.0,0.0,11.24901029325548,9.77851570501903,9.589074368143644,0.0,-0.38657407407407374,0.4881075894038249,104.20091930659319,16.83031028786604,0.0,0.0,0.0,0.0,4.567099647791355,5.689743398203474,4.794537184071822,0.0,2.2222222222222223,0.0,0.0,0.0,3.523897718994017,309.2243004823359,1.8894292247050735,1.072463407768812,0.0,1.5555555555555556,19.310882622751876,0.0,11.24901029325548,1.2930555555555556,-1.32,5.810208333333333,33.10129530147381
sample_141,0.0,44,1,1.8507469313235994,2.988909033047982,0.053711905178556944,102.17699999999999,20.23,1.0931480451301931,0,0,-0.3931423955826943,8.857916666666666,8.857916666666666,0,1.5574,0,1,5.145884208249226,0.0,3,0,0,1.0,0,6.923737199690624,0.0,1,0.0,0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,19.26246486877803,0,0,39.21390565590758,33.10993926815928,0.05092592592592626,0.0,0.0,11.210493782589008,2.89287037037037,2.142857142857143,0.0,4.082546296296297,6.103966387748303,0.0,0.0,12.841643245852019,-0.05092592592592626,0.5729664843005482,31.916635235956914,0.0,20.268296022307258,6.103966387748303,0.0,0.0,5.106527394840706,0.0,0.0,0.0,2.0,5.106527394840706,0.0,6.923737199690624,2.8318199660707846,35.161259458730164,4.127785234899329,3.799034859521332,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,-0.04,6.96,0.0
sample_142,0.0,40,0,1.2719117096871069,1.920049971521,0.3323269847170088,100.11699999999998,26.3,0.5338571184786371,0,1,-0.4656747792521672,0.0,10.189814814814815,0,0.7355,0,2,4.523603362114274,4.273148148148148,1,0,0,0.4,1,11.315798637398547,0.0,2,0.0,0,0.0,10.189814814814815,0.4328703703703707,0.0,12.152040213667764,9.53140013787187,0.0,1,0,6.923737199690624,6.923737199690624,0.3472222222222221,6.923737199690624,-0.3472222222222221,13.079102829229383,0.0,2.142857142857143,0.0,4.954351851851852,5.969305287951849,0.0,4.794537184071822,6.923737199690624,-0.3472222222222221,0.35850815039012257,27.977093296928835,7.109797541277533,6.578935683598497,7.109797541277533,5.969305287951849,5.573104530069267,4.736862953800049,5.969305287951849,4.794537184071822,0.0,2.142857142857143,9.53140013787187,7.109797541277533,0.0,3.577919926272439,94.25327665163482,2.394521355353814,1.9777543186180424,0.0,1.7142857142857142,5.573104530069267,0.0,0.0,0.0,-0.79,6.210000000000001,12.152040213667764
sample_143,0.0,54,2,3.168370900103483,2.839151950246763,0.4040059274428614,131.175,52.32,0.6474403839731349,0,1,-0.4491550679208974,0.0,10.045972222222222,0,1.1278000000000001,0,2,6.1009536313039,4.545138888888889,1,0,0,0.8333333333333334,1,4.736862953800049,0.0,3,5.41499046939678,0,11.148657946558965,10.045972222222222,4.747430555555556,5.733667477162185,0.0,4.736862953800049,0.0,1,0,20.771211599071872,20.771211599071872,0.008958333333333401,0.0,0.0,12.700122035451333,-0.7037731481481482,2.111111111111111,0.0,6.281898148148148,5.41499046939678,0.0,4.794537184071822,5.41499046939678,-0.7037731481481482,0.5795156588352725,51.0033566944173,0.0,20.771211599071872,6.606881964512918,6.093240070938415,6.606881964512918,10.470530430962235,6.093240070938415,4.794537184071822,6.093240070938415,2.0,9.53140013787187,6.606881964512918,20.771211599071872,3.3949709244168407,104.11571282193987,2.7097461338410147,7.27,0.0,1.5555555555555556,0.0,4.794537184071822,5.733667477162185,0.0,-0.73,8.27,0.0
sample_144,0.0,64,0,1.7868190349373683,3.515167193676995,0.3166348316492712,160.16899999999998,52.60000000000001,0.8993255446193154,0,2,-0.46554520948592226,0.0,10.605235260770975,0,0.5027,0,4,6.7543135054150945,9.038168934240364,4,0,0,0.7142857142857143,2,9.473725907600098,0.0,4,0.0,0,0.0,21.21047052154195,0.0,0.0,0.0,19.06280027574374,0.0,2,0,20.268296022307258,20.268296022307258,0.2899189814814813,13.847474399381248,-1.0723148148148143,25.152374504929536,-0.29000000000000004,1.6363636363636365,0.0,3.947008692365835,19.634585551951847,9.589074368143644,9.589074368143644,13.847474399381248,-0.5361574074074074,0.4436597598743995,209.90821786208994,0.0,0.0,13.213763929025836,11.938610575903699,0.0,9.473725907600098,11.938610575903699,0.0,11.938610575903699,1.3636363636363635,19.06280027574374,13.213763929025836,0.0,3.4899621428296506,125.3759999531186,5.704344619021978,5.387427293064876,6.4208216229260096,1.0,0.0,0.0,0.0,0.0,-1.06,9.94,0.0
sample_145,0.0,26,0,0.793148469923614,1.4714045207910322,0.09020235450853635,68.07499999999999,13.14,0.42538079163846576,0,0,-0.4726377692765222,0.0,4.583333333333333,0,1.2795999999999998,1,1,2.7176493672223665,4.583333333333333,0,0,1,0.0,0,4.417150937053347,0.0,1,0.0,0,0.0,0.0,0.0,0.0,29.07621106525468,0.0,0.0,0,0,0.0,0.0,1.625,12.526325991278114,0.0,0.0,3.25,1.8,0.0,0.0,0.0,0.0,0.0,12.13273413692322,1.625,0.44603148755014616,22.886435386960574,0.0,0.0,12.526325991278114,0.0,0.0,4.417150937053347,0.0,0.0,0.0,1.6,4.417150937053347,0.0,12.13273413692322,3.1250000000000004,60.12481811269772,0.9307991964363703,0.29336361254258025,0.0,1.0,0.0,0.0,0.0,3.6666666666666665,-0.7200000000000001,2.5136448598130845,24.659060128201332
sample_146,0.0,42,0,1.3261326131600775,2.3771567527075472,0.30499121879740626,102.13299999999998,26.3,0.6817950458626713,0,1,-0.46899555445129654,0.0,10.189583333333333,0,0.9595,0,2,4.730710143300821,4.351666666666667,2,0,0,0.8,1,4.736862953800049,0.0,2,0.0,0,0.0,10.189583333333333,0.0,0.0,0.0,9.53140013787187,6.4208216229260096,1,0,19.765380445542643,19.765380445542643,0.1226851851851849,0.0,-0.1226851851851849,13.079102829229383,1.405925925925926,2.4285714285714284,0.0,1.9413888888888888,5.969305287951849,4.794537184071822,4.794537184071822,6.4208216229260096,-0.1226851851851849,0.485245073645189,31.916635235956914,7.109797541277533,6.923737199690624,7.109797541277533,5.969305287951849,6.4208216229260096,4.736862953800049,5.969305287951849,0.0,0.0,2.2857142857142856,9.53140013787187,7.109797541277533,6.923737199690624,3.002590528674132,59.10049400592805,3.6528153564899446,3.2963341491124023,0.0,1.7142857142857142,6.4208216229260096,0.0,0.0,0.0,-0.53,6.47,0.0
sample_147,10.793897976386724,52,0,1.3322783748602103,5.365043969424329,0.08448244937509304,162.27899999999997,17.07,3.3189884997022867,0,0,-0.24762495385409586,0.0,10.756990740740742,0,1.7553,0,2,5.207872534517032,10.756990740740742,5,0,0,0.3333333333333333,0,13.157871367196995,0.0,3,0.0,0,0.0,0.0,0.0,0.0,25.309911580864757,9.831582069899918,5.752853606746789,0,0,0.0,0.0,0.567962962962963,12.152040213667762,1.3184104938271606,15.714605705658048,3.400649722852104,2.5555555555555554,0.0,6.988177437641723,0.0,0.0,4.208898492164469,0.0,-0.7925617283950619,0.45238899922350456,90.44046466047871,10.793897976386724,22.945938190054484,15.584435676646706,20.62548004628664,5.752853606746789,0.0,0.0,4.208898492164469,9.831582069899918,2.111111111111111,4.208898492164469,11.505707213493578,0.0,3.2575690883611212,120.22626787690945,6.105313283208023,5.857258807398956,0.0,1.4444444444444444,5.752853606746789,0.0,0.0,0.0,-0.020000000000000073,8.980000000000004,25.309911580864757
sample_148,0.0,40,0,1.4204369879590273,2.4617077420704288,0.15458842404502915,98.145,17.07,0.7240705405441119,0,0,-0.2948888349632238,0.0,10.29375,0,1.5415999999999999,0,1,4.606918903213131,0.0,3,0,0,0.5,1,6.578935683598497,0.0,1,0.0,0,0.0,10.29375,0.0,0.0,12.654955790432378,4.794537184071822,6.4208216229260096,1,0,19.765380445542643,19.765380445542643,0.14120370370370416,0.0,0.14120370370370416,5.783244946364939,2.9284259259259255,2.5714285714285716,0.0,5.3032870370370375,5.783244946364939,4.794537184071822,4.794537184071822,12.49684172975989,0.14120370370370416,0.48920268258572414,31.916635235956914,6.076020106833881,13.502672883289122,0.0,5.783244946364939,6.4208216229260096,0.0,0.0,0.0,0.0,2.4285714285714284,4.794537184071822,0.0,6.923737199690624,3.172899533850818,74.24920506009684,3.5948428835489836,3.2346615350599803,0.0,1.8571428571428572,6.4208216229260096,0.0,0.0,0.0,-0.5900000000000001,6.41,12.654955790432378
sample_149,0.0,46,1,1.546852963940057,2.438145658332526,0.33675850149875663,123.11099999999998,50.19,0.9084875122360977,0,0,-0.47759863228441196,8.344814814814814,10.160925925925927,1,0.7797999999999999,1,2,4.612076558222283,0.0,1,0,1,0.0,0,4.9839785209472085,4.9839785209472085,3,0.0,0,0.0,13.78601851851852,0.21990740740740788,5.106527394840706,24.526421280149375,0.0,0.0,1,0,0.0,10.357988675768818,0.21990740740740788,6.06636706846161,-0.9415740740740743,16.059811203739763,2.842037037037037,2.7777777777777777,0.0,0.0,5.563451491696996,4.9839785209472085,4.794537184071822,12.13273413692322,-0.9415740740740743,0.5998689433499305,129.22533870330605,18.460054211687762,0.0,5.563451491696996,5.969305287951849,0.0,5.106527394840706,5.969305287951849,4.794537184071822,5.969305287951849,2.4444444444444446,9.901064578912528,0.0,0.0,2.981454614041131,207.5576620543373,2.2593342006647616,1.2528322001978998,0.0,1.6666666666666667,12.393687143226153,0.0,0.0,3.0821296296296294,-1.38,5.751233595800525,30.08987277184637
sample_150,0.0,36,0,1.3088951918547531,2.3510573320459267,0.11949002111110747,86.13399999999999,17.07,0.6755286660229631,0,0,-0.3034029096435604,0.0,9.56375,0,1.3755,0,1,4.106918903213131,0.0,3,0,0,0.8,1,6.923737199690624,0.0,1,0.0,0,0.0,9.56375,0.0,0.0,0.0,4.794537184071822,25.548625391907585,1,0,26.186202068468653,26.186202068468653,0.7326388888888888,0.0,0.0,6.286160523129555,3.8633333333333333,2.5,0.0,2.0729166666666665,0.0,0.0,4.794537184071822,6.4208216229260096,0.7326388888888888,0.3742788667470001,20.986300857070454,0.0,13.344558822616634,0.0,6.286160523129555,0.0,4.794537184071822,0.0,0.0,0.0,2.3333333333333335,4.794537184071822,0.0,0.0,2.4884037718761123,32.919684538544,4.67,3.67,6.286160523129555,1.6666666666666667,6.4208216229260096,0.0,0.0,0.0,-0.33,5.670000000000001,0.0
sample_151,0.0,40,2,0.9434941238316178,1.5461938589117368,0.33702527971010177,103.081,75.75999999999999,0.44142088089561604,0,0,-0.3499236078743714,2.6967592592592595,9.784722222222221,2,-0.3216999999999998,0,3,3.7882740411172677,0.0,1,0,0,0.5,1,11.019552198124893,5.008912523954532,5,4.907065243988282,0,11.019552198124893,19.10611111111111,4.539722222222222,0.0,5.2858847209627084,0.0,0.0,1,0,0.0,0.0,0.5,0.0,0.0,18.087699018969793,0.0,2.2857142857142856,0.0,0.0,0.0,0.0,9.701602428060104,0.0,-0.8518518518518514,0.3643653082461049,27.977093296928835,7.04767198267719,0.0,5.2858847209627084,6.031114512338072,5.008912523954532,5.733667477162185,6.031114512338072,4.794537184071822,6.031114512338072,2.2857142857142856,4.794537184071822,7.04767198267719,0.0,3.551713608029699,90.93569696954751,2.116774956539909,1.6913552361396302,0.0,1.8571428571428572,7.04767198267719,4.794537184071822,5.733667477162185,-0.8518518518518514,-1.1300000000000001,5.87,4.907065243988282
sample_152,0.0,30,0,0.6220084679281463,1.6397324666407394,0.08443560484543425,72.107,9.23,0.2845177968644246,0,1,-0.5021067515215596,0.0,4.597222222222222,0,1.1664,0,1,3.399812122026584,4.597222222222222,2,0,0,0.5,0,11.315798637398547,0.0,1,0.0,0,0.0,0.0,0.0,0.0,12.841016132019288,4.736862953800049,6.606881964512918,0,0,6.923737199690624,6.923737199690624,0.7256944444444444,0.0,0.0,6.606881964512918,1.4305555555555556,2.6,0.0,5.972222222222221,0.0,0.0,0.0,6.923737199690624,0.7256944444444444,0.4447229067349175,11.245112497836532,6.26208044842079,6.578935683598497,12.868962412933708,0.0,0.0,4.736862953800049,0.0,0.0,0.0,2.6,4.736862953800049,6.606881964512918,6.923737199690624,2.4017152226171965,24.828921423310437,3.54,3.5400000000000005,0.0,2.0,0.0,0.0,0.0,0.0,-0.46,4.54,12.841016132019288
sample_153,0.0,42,2,1.914137926216908,2.610042339640732,0.031614018322708416,107.156,26.02,1.0421294582887617,1,0,-0.39872085761311676,0.0,5.458611111111111,0,1.5772199999999998,1,1,4.886751345948129,0.0,0,0,1,0.14285714285714285,0,0.0,0.0,1,6.923737199690624,0,0.0,0.0,7.509537037037037,5.733667477162185,24.26546827384644,0.0,5.687386274683562,0,0,6.923737199690624,5.563451491696996,0.8379629629629632,0.0,0.0,0.0,0.0,2.5,0.0,2.0241666666666664,0.0,0.0,0.0,24.619922828310838,0.8379629629629632,0.5002819996278854,64.0524865010122,5.563451491696996,12.13273413692322,0.0,5.687386274683562,0.0,5.733667477162185,0.0,0.0,0.0,2.125,0.0,5.733667477162185,31.18920547353706,3.077660437970554,164.24662946459569,1.8646221994975438,0.9971092570832982,0.0,1.375,5.687386274683562,5.687386274683562,5.733667477162185,7.79962962962963,-0.9800000000000001,5.162450142450142,29.828919765543436
sample_154,0.0,50,1,2.285001820805078,3.4055873130894425,0.06395512394652587,116.204,20.23,1.9743416490252568,0,0,-0.38992768830315744,9.4375,9.4375,0,1.9475,0,1,6.0685339390596,0.0,3,0,0,1.0,0,0.0,0.0,1,0.0,0,0.0,0.0,-0.3749999999999998,0.0,0.0,0.0,19.26246486877803,0,0,45.63472727883358,40.0336764678499,0.3749999999999998,0.0,0.0,10.707578205824394,2.625,1.25,0.0,6.0625,5.601050810983688,0.0,5.106527394840706,19.26246486877803,-0.3749999999999998,0.5971696682305409,52.28341890015258,0.0,20.771211599071872,5.601050810983688,0.0,0.0,5.106527394840706,0.0,0.0,0.0,1.25,5.106527394840706,0.0,20.771211599071872,3.5832125652604643,47.142503065067984,3.079539221938775,1.8263903061224485,0.0,1.0,0.0,0.0,0.0,0.0,-0.04,7.96,0.0
sample_155,0.0,112,5,4.580964375839901,6.240768411273734,0.22873842796797722,286.28,119.61000000000001,3.2345245218029945,1,2,-0.46160463625848625,47.41619412425464,9.84195389266818,0,-1.6424000000000003,1,7,10.662930543507246,10.646073318216175,4,0,2,0.5384615384615384,0,0.0,0.0,7,0.0,1,0.0,0.0,0.4902409297052157,14.580253302440804,24.26546827384644,11.343744918312968,0.0,0,0,37.312774244841336,5.563451491696996,0.2563534580498872,24.26546827384644,0.29104591836734706,62.84541121904486,-6.673507311875369,2.35,5.749511833283905,-0.7777289619551531,6.606881964512918,0.0,20.426109579362823,6.06636706846161,-1.4933437263794407,0.4499934043405802,33824.80398366619,0.0,18.19910120538483,13.213763929025836,0.0,11.3129633249809,35.006362881803625,0.0,0.0,37.312774244841336,1.7,35.006362881803625,6.606881964512918,0.0,2.150476439325158,436.4827775269219,6.4871088740546545,2.927399855562322,30.165377384277114,1.0,5.563451491696996,0.0,4.736862953800049,6.607681983287142,-1.2200000000000002,15.174225254339698,29.828919765543436
sample_156,0.0,46,1,1.6766668552982982,2.575334461929934,0.1532681322488156,122.12299999999996,37.3,1.0637215700056875,1,0,-0.5072100278982061,8.879259259259259,10.067314814814814,0,1.2047,1,2,4.7422132319119505,0.0,1,0,1,0.0,1,0.0,0.0,2,0.0,0,0.0,10.067314814814814,0.3310185185185188,5.106527394840706,24.26546827384644,0.0,0.0,1,0,0.0,10.357988675768818,0.03472222222222254,18.19910120538483,0.03472222222222254,11.39268791797026,0.6203703703703702,2.4444444444444446,5.749511833283905,0.0,5.749511833283905,4.794537184071822,4.794537184071822,12.13273413692322,0.03472222222222254,0.5681374031144324,130.65102508867633,6.06636706846161,12.13273413692322,5.563451491696996,6.286160523129555,11.849612014826551,5.106527394840706,0.0,0.0,0.0,2.0,9.901064578912528,0.0,0.0,3.1479791300397526,217.91106510209755,2.306763635550358,1.0768191760192187,5.749511833283905,1.3333333333333333,0.0,0.0,0.0,6.400648148148148,-1.31,5.820039011703511,29.828919765543436
